record_id,record_type,source_record_index,C0,tau0,tau_eff,HRV_mod,dphi_rad,C,F_res,baseline_F_cap,baseline_B_rank,baseline_S_rank,baseline_zone3,baseline_phi_lock_T,baseline_C_hat,baseline_theta_C,baseline_pi_gate_ok,baseline_phi_lock_ok,recommended_C,recommended_dphi_rad,recommended_tau,recommended_C_cl,recommended_dphi_cl,recommended_tau_cl,recommended_F_res,recommended_F_cap,recommended_B_rank,recommended_S_rank,recommended_zone3,recommended_phi_lock_T,recommended_C_hat,recommended_theta_C,recommended_pi_gate_ok,recommended_phi_lock_ok,G_phi,phase_type,inversion_flag,F_phi,C_phi_signed,R_Qeff_raw,R_PLV,R_combo_norm,Q_c,R_PLV_signed,R_combo_signed_raw,R_combo_signed_unit,classification_allowed
SYN-06331,synthetic_grid,6331,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.4893939393939393,0.16601342196226518,0.2904137662773031,0.2904137662773031,0.7512,0.2489,regulativ,2.5683478260869568,0.5616659518648662,0.62,false,true,0.1660134219622651,0.4893939393939393,0.8561159420289856,0.1660134219622651,0.4893939393939393,0.8561159420289856,0.2904137662773029,0.2904137662773029,0.7512,0.2489,regulativ,2.5683478260869568,0.1727742289396238,0.62,false,true,0.8826179243590759,inphase,0,0.2563243955969749,0.14652642190808185,1.7493390765917354,0.882617924359076,0.0881346385821557,0.0881346385821557,0.8826179243590759,1.54399802478162,0.09028742246691782,true
SYN-06332,synthetic_grid,6332,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.5040404040404041,0.16601342196226518,0.28197488930130926,0.2819748893013092,0.7427,0.2574,regulativ,2.5683478260869568,0.5572243925047743,0.62,false,true,0.1660134219622651,0.5040404040404041,0.8561159420289856,0.1660134219622651,0.5040404040404041,0.8561159420289856,0.2819748893013091,0.2819748893013091,0.7427,0.2574,regulativ,2.5683478260869568,0.1714079595562269,0.62,false,true,0.8756383310789315,inphase,0,0.24690802147396476,0.14536771574374024,1.6985065783741395,0.8756383310789316,0.0848099762912703,0.0848099762912703,0.8756383310789315,1.4872774656141179,0.08697060922886954,true
SYN-06333,synthetic_grid,6333,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.5186868686868686,0.16601342196226518,0.27401259934051286,0.2740125993405128,0.7345,0.2656,regulativ,2.5683478260869568,0.5526633001029693,0.62,false,true,0.1660134219622651,0.5186868686868686,0.8561159420289856,0.1660134219622651,0.5186868686868686,0.8561159420289856,0.2740125993405127,0.2740125993405127,0.7345,0.2656,regulativ,2.5683478260869568,0.17000492057865,0.62,false,true,0.8684709001618094,inphase,0,0.2379719688049323,0.14417782601051066,1.650544854155201,0.8684709001618094,0.0816549022733955,0.0816549022733955,0.8684709001618094,1.43345017524561,0.08382298389014003,true
SYN-06334,synthetic_grid,6334,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.5333333333333333,0.16601342196226518,0.26648763212377524,0.2664876321237752,0.7262,0.2739,regulativ,2.5683478260869568,0.5479836530826062,0.62,false,true,0.1660134219622651,0.5333333333333333,0.8561159420289856,0.1660134219622651,0.5333333333333333,0.8561159420289856,0.2664876321237751,0.2664876321237751,0.7262,0.2739,regulativ,2.5683478260869568,0.1685654129799282,0.62,false,true,0.8611171691298103,inphase,0,0.22947707538253148,0.1429570079576984,1.605217391304348,0.8611171691298103,0.0786555894319981,0.0786555894319981,0.8611171691298103,1.382280255837939,0.08083075199799628,true
SYN-06335,synthetic_grid,6335,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.547979797979798,0.16601342196226518,0.2593649212190845,0.2593649212190845,0.7178,0.2823,regulativ,2.5683478260869568,0.5431864552985954,0.62,false,true,0.1660134219622651,0.547979797979798,0.8561159420289856,0.1660134219622651,0.547979797979798,0.8561159420289856,0.2593649212190843,0.2593649212190843,0.7178,0.2823,regulativ,2.5683478260869568,0.167089745556166,0.62,false,true,0.8535787154692218,inphase,0,0.22138837629196187,0.14170552346920015,1.5623129633340012,0.8535787154692218,0.0757996926189116,0.0757996926189115,0.8535787154692218,1.3335570924035502,0.07798159754940329,true
SYN-06336,synthetic_grid,6336,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.5626262626262626,0.16601342196226518,0.2526130516361819,0.2526130516361819,0.7096,0.2905,regulativ,2.5683478260869568,0.5382727358222599,0.62,false,true,0.1660134219622651,0.5626262626262626,0.8561159420289856,0.1660134219622651,0.5626262626262626,0.8561159420289856,0.2526130516361818,0.2526130516361818,0.7096,0.2905,regulativ,2.5683478260869568,0.1655782348602965,0.62,false,true,0.8458571562921231,inphase,0,0.21367455749925598,0.14042364100732585,1.5216423386152529,0.8458571562921231,0.073076155711413,0.073076155711413,0.8458571562921231,1.2870920614347936,0.07526449052356503,true
SYN-06337,synthetic_grid,6337,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.5772727272727273,0.16601342196226518,0.24620379660779237,0.2462037966077923,0.7011,0.299,regulativ,2.5683478260869568,0.5332435487205841,0.62,false,true,0.1660134219622651,0.5772727272727273,0.8561159420289856,0.1660134219622651,0.5772727272727273,0.8561159420289856,0.2462037966077922,0.2462037966077922,0.7011,0.299,regulativ,2.5683478260869568,0.1640312051341752,0.62,false,true,0.8379541479894898,inphase,0,0.20630749261826015,0.1391116355552095,1.4830354901289513,0.8379541479894898,0.0704750480574063,0.0704750480574062,0.8379541479894898,1.2427157405691807,0.0726695237132365,true
SYN-06338,synthetic_grid,6338,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.591919191919192,0.16601342196226518,0.2401117231422412,0.2401117231422412,0.6932,0.3069,regulativ,2.5683478260869568,0.528099972830101,0.62,false,true,0.1660134219622651,0.591919191919192,0.8561159420289856,0.1660134219622651,0.591919191919192,0.8561159420289856,0.240111723142241,0.240111723142241,0.6932,0.3069,regulativ,2.5683478260869568,0.162448988239026,0.62,false,true,0.8298713858758735,inphase,0,0.19926184844909559,0.1377697885578211,1.446339219468764,0.8298713858758734,0.0679874252019191,0.0679874252019191,0.8298713858758735,1.2002755325071723,0.07018777378002632,true
SYN-06339,synthetic_grid,6339,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.6065656565656565,0.16601342196226518,0.23431385472331945,0.2343138547233194,0.6846,0.3155,regulativ,2.5683478260869568,0.5228431115254649,0.62,false,true,0.1660134219622651,0.6065656565656565,0.8561159420289856,0.1660134219622651,0.6065656565656565,0.8561159420289856,0.2343138547233193,0.2343138547233193,0.6846,0.3155,regulativ,2.5683478260869568,0.1608319235842513,0.62,false,true,0.821610603825731,inphase,0,0.192514747663961,0.1363983878615925,1.411415125076929,0.8216106038257309,0.065605209790753,0.065605209790753,0.821610603825731,1.1596336331632253,0.06781118243921558,true
SYN-06340,synthetic_grid,6340,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.6212121212121212,0.16601342196226518,0.22878938172577779,0.2287893817257777,0.6763,0.3238,regulativ,2.5683478260869568,0.5174740924827611,0.62,false,true,0.1660134219622651,0.6212121212121212,0.8561159420289856,0.1660134219622651,0.6212121212121212,0.8561159420289856,0.2287893817257776,0.2287893817257776,0.6763,0.3238,regulativ,2.5683478260869568,0.159180358054624,0.62,false,true,0.8131735739014821,inphase,0,0.18604547920866102,0.1349977276526699,1.3781378579003185,0.813173573901482,0.0633210893212411,0.0633210893212411,0.8131735739014821,1.120665287237735,0.06553245445191172,true
SYN-06341,synthetic_grid,6341,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.6358585858585859,0.16601342196226518,0.22351941185282495,0.2235194118528249,0.6678,0.3323,regulativ,2.5683478260869568,0.5119940674376025,0.62,false,true,0.1660134219622651,0.6358585858585859,0.8561159420289856,0.1660134219622651,0.6358585858585859,0.8561159420289856,0.2235194118528248,0.2235194118528248,0.6678,0.3323,regulativ,2.5683478260869568,0.1574946459358754,0.62,false,true,0.8045621059733757,inphase,0,0.17983524872623904,0.13356810839380667,1.3463936181234244,0.8045621059733755,0.0611284280237081,0.0611284280237081,0.8045621059733757,1.0832572848664954,0.06334496971454409,true
SYN-06342,synthetic_grid,6342,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.6505050505050505,0.16601342196226518,0.21848675428781575,0.2184867542878157,0.6596,0.3405,regulativ,2.5683478260869568,0.5064042119380646,0.62,false,true,0.1660134219622651,0.6505050505050505,0.8561159420289856,0.1660134219622651,0.6505050505050505,0.8561159420289856,0.2184867542878156,0.2184867542878156,0.6596,0.3405,regulativ,2.5683478260869568,0.1557751488386952,0.62,false,true,0.7957780473312449,inphase,0,0.1738669626948994,0.13210983675990934,1.3160788549824467,0.7957780473312448,0.059021190646518,0.059021190646518,0.7957780473312449,1.047306661351872,0.06124270722384368,true
SYN-06343,synthetic_grid,6343,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.6651515151515152,0.16601342196226518,0.21367573236348267,0.2136757323634826,0.6512,0.3489,regulativ,2.5683478260869568,0.5007057250925133,0.62,false,true,0.1660134219622651,0.6651515151515152,0.8561159420289856,0.1660134219622651,0.6651515151515152,0.8561159420289856,0.2136757323634825,0.2136757323634825,0.6512,0.3489,regulativ,2.5683478260869568,0.1540222356211613,0.62,false,true,0.7868232822882356,inphase,0,0.16812504108357787,0.13062322557225128,1.2870991383579282,0.7868232822882355,0.0569938763099166,0.0569938763099166,0.7868232822882356,1.012719568673145,0.05922017908684794,true
SYN-06344,synthetic_grid,6344,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.6797979797979798,0.16601342196226518,0.2090720204477761,0.2090720204477761,0.6429,0.3572,regulativ,2.5683478260869568,0.49489982931237725,0.62,false,true,0.1660134219622651,0.6797979797979798,0.8561159420289856,0.1660134219622651,0.6797979797979798,0.8561159420289856,0.209072020447776,0.209072020447776,0.6429,0.3572,regulativ,2.5683478260869568,0.1522362823096132,0.62,false,true,0.7776997317765932,inphase,0,0.16259525422422583,0.12910859373136796,1.2593681762387752,0.7776997317765931,0.0550414609101296,0.0550414609101296,0.7776997317765932,0.9794102928688728,0.05727237306097381,true
SYN-06345,synthetic_grid,6345,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.6944444444444444,0.16601342196226518,0.2046625014710594,0.2046625014710594,0.6345,0.3656,regulativ,2.5683478260869568,0.48898777004992283,0.62,false,true,0.1660134219622651,0.6944444444444444,0.8561159420289856,0.1660134219622651,0.6944444444444444,0.8561159420289856,0.2046625014710592,0.2046625014710592,0.6345,0.3656,regulativ,2.5683478260869568,0.1504176720179898,0.62,false,true,0.7684093529355934,inphase,0,0.15726458032555654,0.12756626614864774,1.2328069565217392,0.7684093529355933,0.0531593468113912,0.0531593468113912,0.7684093529355934,0.9473003957553678,0.0553947023648171,true
SYN-06346,synthetic_grid,6346,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.7090909090909091,0.16601342196226518,0.20043514211018992,0.2004351421101899,0.6263,0.3738,regulativ,2.5683478260869568,0.48297081553108534,0.62,false,true,0.1660134219622651,0.7090909090909091,0.8561159420289856,0.1660134219622651,0.7090909090909091,0.8561159420289856,0.2004351421101898,0.2004351421101898,0.6263,0.3738,regulativ,2.5683478260869568,0.1485667948656445,0.62,false,true,0.7589541386917059,inphase,0,0.1521210806437888,0.12599657367663364,1.2073429951690822,0.7589541386917058,0.0513433187721731,0.0513433187721731,0.7589541386917059,0.9163179630040152,0.05358296170843259,true
SYN-06347,synthetic_grid,6347,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.7237373737373737,0.16601342196226518,0.19637888312819726,0.1963788831281972,0.618,0.3821,regulativ,2.5683478260869568,0.47685025648341584,0.62,false,true,0.1660134219622651,0.7237373737373737,0.8561159420289856,0.1660134219622651,0.7237373737373737,0.8561159420289856,0.1963788831281971,0.1963788831281971,0.618,0.3821,regulativ,2.5683478260869568,0.1466840478936598,0.62,false,true,0.7493361173310824,inphase,0,0.14715378980909763,0.12439985303805037,1.1829096756576354,0.7493361173310823,0.0495895052224754,0.0495895052224753,0.7493361173310824,0.8863969435106624,0.05183328866204425,true
SYN-06348,synthetic_grid,6348,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.7383838383838384,0.16601342196226518,0.19248354276518925,0.1924835427651892,0.6096,0.3905,regulativ,2.5683478260869568,0.4706274058592003,0.62,false,true,0.1660134219622651,0.7383838383838384,0.8561159420289856,0.1660134219622651,0.7383838383838384,0.8561159420289856,0.1924835427651891,0.1924835427651891,0.6096,0.3905,regulativ,2.5683478260869568,0.144769834979675,0.62,false,true,0.739557352064458,inphase,0,0.1423526192034091,0.12277644675357231,1.1594456670433595,0.7395573520644579,0.0478943441491877,0.0478943441491877,0.739557352064458,0.8574765673811963,0.050142129621946,true
SYN-06349,synthetic_grid,6349,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.753030303030303,0.16601342196226518,0.18873973140355912,0.1887397314035591,0.6013,0.3988,regulativ,2.5683478260869568,0.46430359855381176,0.62,false,true,0.1660134219622651,0.753030303030303,0.8561159420289856,0.1660134219622651,0.753030303030303,0.8561159420289856,0.188739731403559,0.188739731403559,0.6013,0.3988,regulativ,2.5683478260869568,0.1428245667512491,0.62,false,true,0.7296199405845617,inphase,0,0.13770827161261087,0.12112670306834764,1.1368944099378882,0.7296199405845616,0.0462545529621362,0.0462545529621362,0.7296199405845617,0.8295008318298023,0.04850620974769051,true
SYN-06350,synthetic_grid,6350,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.7676767676767676,0.16601342196226518,0.18513877600178072,0.1851387760017807,0.5931,0.407,regulativ,2.5683478260869568,0.4578801911193547,0.62,false,true,0.1660134219622651,0.7676767676767676,0.8561159420289856,0.1660134219622651,0.7676767676767676,0.8561159420289856,0.1851387760017806,0.1851387760017806,0.5931,0.407,regulativ,2.5683478260869568,0.1408486604977749,0.62,false,true,0.7195260146161292,inphase,0,0.13321216564746946,0.11945097587729438,1.1152036613272314,0.7195260146161292,0.0446671018091916,0.0446671018091916,0.7195260146161292,0.8024180459200982,0.04692250634019659,true
SYN-06351,synthetic_grid,6351,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.7823232323232323,0.16601342196226518,0.18167265301659566,0.1816726530165956,0.5846,0.4155,regulativ,2.5683478260869568,0.4513585614736647,0.62,false,true,0.1660134219622651,0.7823232323232323,0.8561159420289856,0.1660134219622651,0.7823232323232323,0.8561159420289856,0.1816726530165955,0.1816726530165955,0.5846,0.4155,regulativ,2.5683478260869568,0.1388425400809635,0.62,false,true,0.7092777394586164,inphase,0,0.12885636865306044,0.1177496246491848,1.094325090521234,0.7092777394586164,0.0431291898884369,0.0431291898884369,0.7092777394586164,0.7761804264377467,0.04538822520984063,true
SYN-06352,synthetic_grid,6352,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.796969696969697,0.16601342196226518,0.17833392872161385,0.1783339287216138,0.5764,0.4237,regulativ,2.5683478260869568,0.444740108604724,0.62,false,true,0.1660134219622651,0.796969696969697,0.8561159420289856,0.1660134219622651,0.796969696969697,0.8561159420289856,0.1783339287216137,0.1783339287216137,0.5764,0.4237,regulativ,2.5683478260869568,0.1368066358439205,0.62,false,true,0.6988773135217096,inphase,0,0.12463353701473341,0.11602301434953381,1.0742139196561415,0.6988773135217095,0.0416382243718485,0.0416382243718485,0.6988773135217096,0.7507437383169098,0.04390077964989565,true
SYN-06353,synthetic_grid,6353,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.8116161616161616,0.16601342196226518,0.1751157059879942,0.1751157059879942,0.568,0.4321,regulativ,2.5683478260869568,0.4380262522705573,0.62,false,true,0.1660134219622651,0.8116161616161616,0.8561159420289856,0.1660134219622651,0.8116161616161616,0.8561159420289856,0.1751157059879941,0.1751157059879941,0.568,0.4321,regulativ,2.5683478260869568,0.1347413845188302,0.62,false,true,0.6883269678537333,inphase,0,0.12053686292628182,0.1142715153623083,1.05482860312221,0.6883269678537333,0.0401918016106033,0.0401918016106033,0.6883269678537333,0.7260669739924999,0.04245777168621015,true
SYN-06354,synthetic_grid,6354,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.8262626262626263,0.16601342196226518,0.17201157672537082,0.1720115767253708,0.5597,0.4404,regulativ,2.5683478260869568,0.43121843269467247,0.62,false,true,0.1660134219622651,0.8262626262626263,0.8561159420289856,0.1660134219622651,0.8262626262626263,0.8561159420289856,0.1720115767253707,0.1720115767253707,0.5597,0.4404,regulativ,2.5683478260869568,0.13264722913327,0.62,false,true,0.6776289656630571,inphase,0,0.11656002681848454,0.11249550341047435,1.036130541086425,0.6776289656630571,0.0387876903389073,0.0387876903389073,0.6776289656630571,0.7021120668482979,0.04105697532069002,true
SYN-06355,synthetic_grid,6355,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.8409090909090909,0.16601342196226518,0.1690155792929169,0.1690155792929169,0.5513,0.4488,regulativ,2.5683478260869568,0.4243181102571108,0.62,false,true,0.1660134219622651,0.8409090909090909,0.8561159420289856,0.1660134219622651,0.8409090909090909,0.8561159420289856,0.1690155792929168,0.1690155792929168,0.5513,0.4488,regulativ,2.5683478260869568,0.1305246189151749,0.62,false,true,0.666785601832603,inphase,0,0.11269715475791357,0.11069535947539881,1.0180838229533882,0.666785601832603,0.0374238166326882,0.0374238166326882,0.666785601832603,0.6788436346040122,0.03969632152550151,true
SYN-06356,synthetic_grid,6356,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.8555555555555555,0.16601342196226518,0.1661221602849508,0.1661221602849508,0.5431,0.457,regulativ,2.5683478260869568,0.4173267651811735,0.62,false,true,0.1660134219622651,0.8555555555555555,0.8561159420289856,0.1660134219622651,0.8555555555555555,0.8561159420289856,0.1661221602849507,0.1661221602849507,0.5431,0.457,regulativ,2.5683478260869568,0.1283740091964705,0.62,false,true,0.6557992024275587,inphase,0,0.10894278022041373,0.10887146971512321,1.0006549971767364,0.6557992024275587,0.0360982504128644,0.0360982504128644,0.6557992024275587,0.6562287490536548,0.03837388477820392,true
SYN-06357,synthetic_grid,6357,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.8702020202020202,0.16601342196226518,0.16332614017568584,0.1633261401756858,0.5348,0.4653,regulativ,2.5683478260869568,0.4102458972158913,0.62,false,true,0.1660134219622651,0.8702020202020202,0.8561159420289856,0.1660134219622651,0.8702020202020202,0.8561159420289856,0.1633261401756857,0.1633261401756857,0.5348,0.4653,regulativ,2.5683478260869568,0.1261958613153982,0.62,false,true,0.644672124196401,inphase,0,0.10529180972385845,0.10702422538152688,0.983812864316536,0.644672124196401,0.0348091933112172,0.0348091933112172,0.644672124196401,0.6342367290506868,0.03708787095626932,true
SYN-06358,synthetic_grid,6358,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.8848484848484849,0.16601342196226518,0.1606226823759741,0.1606226823759741,0.5266,0.4735,regulativ,2.5683478260869568,0.4030770253143059,0.62,false,true,0.1660134219622651,0.8848484848484849,0.8561159420289856,0.1660134219622651,0.8848484848484849,0.8561159420289856,0.160622682375974,0.160622682375974,0.5266,0.4735,regulativ,2.5683478260869568,0.1239906425175506,0.62,false,true,0.6334067540653382,inphase,0,0.1017394918730335,0.10515402273639766,0.967528290649196,0.6334067540653382,0.0335549677409931,0.033554967740993,0.6334067540653382,0.6128389540464924,0.035836606433486656,true
SYN-06359,synthetic_grid,6359,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.8994949494949495,0.16601342196226518,0.15800726531314244,0.1580072653131424,0.5182,0.4819,regulativ,2.5683478260869568,0.3958216873076314,0.62,false,true,0.1660134219622651,0.8994949494949495,0.8561159420289856,0.1660134219622651,0.8994949494949495,0.8561159420289856,0.1580072653131423,0.1580072653131423,0.5182,0.4819,regulativ,2.5683478260869568,0.1217588258556407,0.62,false,true,0.6220055086262782,inphase,0,0.09828138942774836,0.10326126296642765,0.9517740399873056,0.6220055086262782,0.0323340070349222,0.0323340070349222,0.6220055086262782,0.5920086958395917,0.03461852824126395,true
SYN-06360,synthetic_grid,6360,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.9141414141414141,0.16601342196226518,0.15547565719486556,0.1554756571948655,0.5098,0.4903,regulativ,2.5683478260869568,0.38848143957536635,0.62,false,true,0.1660134219622651,0.914141414141414,0.8561159420289856,0.1660134219622651,0.914141414141414,0.8561159420289856,0.1554756571948655,0.1554756571948655,0.5098,0.4903,regulativ,2.5683478260869568,0.1195008900880244,0.62,false,true,0.6104708336184331,inphase,0,0.09491335405512329,0.10134635209715266,0.9365246216670672,0.6104708336184331,0.0311448465309473,0.0311448465309473,0.6104708336184331,0.5717209664932822,0.033432175175401826,true
SYN-06361,synthetic_grid,6361,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.9287878787878787,0.16601342196226518,0.15302389316079754,0.1530238931607975,0.5014,0.4987,regulativ,2.5683478260869568,0.38105785671142667,0.62,false,true,0.1660134219622651,0.9287878787878788,0.8561159420289856,0.1660134219622651,0.9287878787878788,0.8561159420289856,0.1530238931607974,0.1530238931607974,0.5014,0.4987,regulativ,2.5683478260869568,0.1172173195760003,0.62,false,true,0.5988052034036708,inphase,0,0.09163150346977288,0.09940970090585359,0.9217561529186468,0.5988052034036709,0.0299861155010521,0.029986115501052,0.5988052034036708,0.5519523806370353,0.032276179743977014,true
SYN-06362,synthetic_grid,6362,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.9434343434343434,0.16601342196226518,0.15064825456247682,0.1506482545624768,0.4933,0.5068,regulativ,2.5683478260869568,0.3735525311863723,0.62,false,true,0.1660134219622651,0.9434343434343434,0.8561159420289856,0.1660134219622651,0.9434343434343434,0.8561159420289856,0.1506482545624767,0.1506482545624767,0.4933,0.5068,regulativ,2.5683478260869568,0.1149086041799064,0.62,false,true,0.5870111204357282,inphase,0,0.08843220070240626,0.09745172483343857,0.9074462340564194,0.5870111204357283,0.0288565298315748,0.0288565298315747,0.5870111204357282,0.5326810305886409,0.031149260864936773,true
SYN-06363,synthetic_grid,6363,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.9580808080808081,0.16601342196226518,0.1483452501437568,0.1483452501437568,0.4848,0.5153,regulativ,2.5683478260869568,0.3659670730057971,0.62,false,true,0.1660134219622651,0.958080808080808,0.8561159420289856,0.1660134219622651,0.958080808080808,0.8561159420289856,0.1483452501437567,0.1483452501437567,0.4848,0.5153,regulativ,2.5683478260869568,0.1125752391540378,0.62,false,true,0.5750911147233958,inphase,0,0.08531203526909403,0.09547284389532451,0.8935738351172333,0.5750911147233959,0.0277548853745955,0.0277548853745955,0.5750911147233958,0.5138863729252295,0.030050217233182436,true
SYN-06364,synthetic_grid,6364,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.9727272727272727,0.16601342196226518,0.14611159892144687,0.1461115989214468,0.4765,0.5236,regulativ,2.5683478260869568,0.35830310936495896,0.62,false,true,0.1660134219622651,0.9727272727272728,0.8561159420289856,0.1660134219622651,0.9727272727272728,0.8561159420289856,0.1461115989214468,0.1461115989214468,0.4765,0.5236,regulativ,2.5683478260869568,0.1102177250404073,0.62,false,true,0.563047743287793,inphase,0,0.08226780604089173,0.09347348259133749,0.8801191927400785,0.5630477432877931,0.0266800518996719,0.0266800518996719,0.563047743287793,0.4955491252965753,0.028977921286584343,true
SYN-06365,synthetic_grid,6365,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,0.9873737373737373,0.16601342196226518,0.14394421458961978,0.1439442145896197,0.4681,0.532,regulativ,2.5683478260869568,0.3505622842997221,0.62,false,true,0.1660134219622651,0.9873737373737372,0.8561159420289856,0.1660134219622651,0.9873737373737372,0.8561159420289856,0.1439442145896197,0.1439442145896197,0.4681,0.532,regulativ,2.5683478260869568,0.1078365675613715,0.62,false,true,0.5508835896138493,inphase,0,0.07929650563727592,0.09145406981465125,0.8670637162237297,0.5508835896138493,0.0256309675835916,0.0256309675835916,0.5508835896138493,0.4776511724172522,0.02793131370874305,true
SYN-06366,synthetic_grid,6366,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,1.002020202020202,0.16601342196226518,0.14184019129168682,0.1418401912916868,0.4599,0.5402,regulativ,2.5683478260869568,0.34274625833388567,0.62,false,true,0.1660134219622651,1.002020202020202,0.8561159420289856,0.1660134219622651,1.002020202020202,0.8561159420289856,0.1418401912916867,0.1418401912916867,0.4599,0.5402,regulativ,2.5683478260869568,0.1054322775111454,0.62,false,true,0.5386012630961063,inphase,0,0.0763953061874958,0.08941503875978286,0.8543899018232819,0.5386012630961065,0.0246066339830977,0.0246066339830977,0.5386012630961063,0.4601754802985779,0.02690939841358346,true
SYN-06367,synthetic_grid,6367,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,1.0166666666666666,0.16601342196226518,0.13979679062230832,0.1397967906223083,0.4514,0.5487,regulativ,2.5683478260869568,0.33485670812297763,0.62,false,true,0.1660134219622651,1.0166666666666666,0.8561159420289856,0.1660134219622651,1.0166666666666666,0.8561159420289856,0.1397967906223082,0.1397967906223082,0.4514,0.5487,regulativ,2.5683478260869568,0.10300537064623,0.62,false,true,0.5262033984789651,inphase,0,0.0735615463219109,0.08735682682966636,0.8420812544547399,0.5262033984789651,0.0236061114418881,0.023606111441888,0.5262033984789651,0.4431060178895143,0.02591123796319799,true
SYN-06368,synthetic_grid,6368,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,1.0313131313131312,0.16601342196226518,0.1378114297368789,0.1378114297368789,0.4434,0.5567,regulativ,2.5683478260869568,0.32689532609458555,0.62,false,true,0.1660134219622651,1.0313131313131312,0.8561159420289856,0.1660134219622651,1.0313131313131312,0.8561159420289856,0.1378114297368788,0.1378114297368788,0.4434,0.5567,regulativ,2.5683478260869568,0.1005563675747742,0.62,false,true,0.5136926552914919,inphase,0,0.07079271927105413,0.08527987554182283,0.8301222160712006,0.513692655291492,0.022628514888723,0.022628514888723,0.5136926552914919,0.4264276853900726,0.02493594937587366,true
SYN-06369,synthetic_grid,6369,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,1.045959595959596,0.16601342196226518,0.13588167046002253,0.1358816704600225,0.4349,0.5652,regulativ,2.5683478260869568,0.3188638200853061,0.62,false,true,0.1660134219622651,1.045959595959596,0.8561159420289856,0.1660134219622651,1.045959595959596,0.8561159420289856,0.1358816704600224,0.1358816704600224,0.4349,0.5652,regulativ,2.5683478260869568,0.0980857936448966,0.62,false,true,0.5010717172769099,inphase,0,0.06808646196385858,0.08318463043364845,0.8184981000566834,0.5010717172769099,0.0216730099883092,0.0216730099883092,0.5010717172769099,0.4101262485832904,0.023982700286063537,true
SYN-06370,synthetic_grid,6370,0.12014129220953401,0.8561159420289856,0.8561159420289856,1.3818181818181818,1.0606060606060606,0.16601342196226518,0.13400520929652698,0.1340052092965269,0.4267,0.5734,regulativ,2.5683478260869568,0.31076391297438843,0.62,false,true,0.1660134219622651,1.0606060606060606,0.8561159420289856,0.1660134219622651,1.0606060606060606,0.8561159420289856,0.1340052092965269,0.1340052092965269,0.4267,0.5734,regulativ,2.5683478260869568,0.0955941788319907,0.62,false,true,0.4883432918168964,interference,0,0.06544054502847811,0.08107154096683998,0.8071950310559007,0.4883432918168964,0.0207388096108647,0.0207388096108647,0.4883432918168964,0.39418827860408046,0.023050705422286745,true
